duration,input.all_possible_pgsm_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,job,output.all_times,output.all_times.annotations,output.all_times.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
59.0,next year__203__212###year__208__212,WSJ_20130322_804,"the projections , made in sessions with brokers and agents , provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate .","The projections , made in sessions with brokers and agents , provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate .",1,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__203__212': 13, 'year__208__212': 13})",26,2,15,0.8762594739339227,"Counter({'next year__203__212': 0.8994910987157124, 'year__208__212': 0.8977311497744908})",0.8391685559257921,"Counter({'next year__203__212': 0.8666666666666667, 'year__208__212': 0.8666666666666667})",year__208__212,13,0.8977311497744908,0.8666666666666667,0
59.0,next year__203__212###year__208__212,WSJ_20130322_804,"the projections , made in sessions with brokers and agents , provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate .","The projections , made in sessions with brokers and agents , provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate .",1,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__203__212': 13, 'year__208__212': 13})",26,2,15,0.8762594739339227,"Counter({'next year__203__212': 0.8994910987157124, 'year__208__212': 0.8977311497744908})",0.8391685559257921,"Counter({'next year__203__212': 0.8666666666666667, 'year__208__212': 0.8666666666666667})",no_time,0,0.0,0.0,0
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",next year__9__18,14,0.957776096984766,0.9333333333333332,1
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",year__14__18,13,0.8753462700094652,0.8666666666666667,0
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",no_time,0,0.0,0.0,0
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",age__76__79,1,0.06338489897680823,0.06666666666666668,0
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",age__190__193,1,0.06338489897680823,0.06666666666666668,0
60.13333333333333,next year__9__18###year__14__18,WSJ_20130322_804,"starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .","Starting next year , the law will block insurers from refusing to sell coverage or setting premiums based on people 's health histories , and will reduce their ability to set rates based on age .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'next year__9__18': 14, 'year__14__18': 13, 'age__76__79': 1, 'age__190__193': 1, 'histories__126__135': 1})",30,5,15,0.8422608313177139,"Counter({'next year__9__18': 0.957776096984766, 'year__14__18': 0.8753462700094652, 'histories__126__135': 0.06974122087765966, 'age__76__79': 0.06338489897680823, 'age__190__193': 0.06338489897680823})",0.8215108393666444,"Counter({'next year__9__18': 0.9333333333333333, 'year__14__18': 0.8666666666666667, 'age__76__79': 0.06666666666666667, 'age__190__193': 0.06666666666666667, 'histories__126__135': 0.06666666666666667})",histories__126__135,1,0.06974122087765966,0.06666666666666668,0
80.26666666666667,Now__0__3,WSJ_20130318_731,"now , with the help of outside developers , the software giant is hoping to move the kinect beyond gaming .","Now , with the help of outside developers , the software giant is hoping to move the Kinect beyond gaming .",1,../../data/main_crowd_data/all_crowd_time,"Counter({'now__0__3': 14, 'no_time': 1})",15,2,15,0.8604712422499212,"Counter({'now__0__3': 0.9300985109761752, 'no_time': 0.06990148902382477})",0.8666666666666667,"Counter({'now__0__3': 0.9333333333333333, 'no_time': 0.06666666666666667})",now__0__3,14,0.9300985109761752,0.9333333333333332,1
80.26666666666667,Now__0__3,WSJ_20130318_731,"now , with the help of outside developers , the software giant is hoping to move the kinect beyond gaming .","Now , with the help of outside developers , the software giant is hoping to move the Kinect beyond gaming .",1,../../data/main_crowd_data/all_crowd_time,"Counter({'now__0__3': 14, 'no_time': 1})",15,2,15,0.8604712422499212,"Counter({'now__0__3': 0.9300985109761752, 'no_time': 0.06990148902382477})",0.8666666666666667,"Counter({'now__0__3': 0.9333333333333333, 'no_time': 0.06666666666666667})",no_time,1,0.06990148902382477,0.06666666666666668,0
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",now__0__3,11,0.7497414936014339,0.7333333333333333,1
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",two years ago__112__125,12,0.8313487715507876,0.8,1
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",years__116__121,13,0.8977311497744908,0.8666666666666667,0
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",two years__112__121,11,0.7972222484902032,0.7333333333333333,0
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",no_time,0,0.0,0.0,0
47.6,Now__0__3###two years ago__112__125###years__116__121###two years__112__121,nyt_20130322_strange_computer,"now , lockheed martin which bought an early version of such a computer from the canadian company d-wave systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .","Now , Lockheed Martin which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago is confident enough in the technology to upgrade it to commercial scale , becoming the first company to use quantum computing as part of its business .",6,../../data/main_crowd_data/all_crowd_time,"Counter({'years__116__121': 13, 'two years ago__112__125': 12, 'now__0__3': 11, 'two years__112__121': 11, 'early__38__43': 1})",48,5,15,0.7713774466554774,"Counter({'years__116__121': 0.8977311497744908, 'two years ago__112__125': 0.8313487715507876, 'two years__112__121': 0.7972222484902032, 'now__0__3': 0.7497414936014339, 'early__38__43': 0.06637737372321167})",0.7308463595207499,"Counter({'years__116__121': 0.8666666666666667, 'two years ago__112__125': 0.8, 'now__0__3': 0.7333333333333333, 'two years__112__121': 0.7333333333333333, 'early__38__43': 0.06666666666666667})",early__38__43,1,0.06637737372321167,0.06666666666666668,0
63.4,now__20__23,nyt_20130321_women_senate,"a record nine women now lead committees , including some of the most powerful ones .","A record nine women now lead committees , including some of the most powerful ones .",8,../../data/main_crowd_data/all_crowd_time,Counter({'now__20__23': 15}),15,1,15,1.0,Counter({'now__20__23': 1.0}),1.0,Counter({'now__20__23': 1.0}),now__20__23,15,1.0,1.0,1
63.4,now__20__23,nyt_20130321_women_senate,"a record nine women now lead committees , including some of the most powerful ones .","A record nine women now lead committees , including some of the most powerful ones .",8,../../data/main_crowd_data/all_crowd_time,Counter({'now__20__23': 15}),15,1,15,1.0,Counter({'now__20__23': 1.0}),1.0,Counter({'now__20__23': 1.0}),no_time,0,0.0,0.0,0
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",now__209__212,10,0.7004193745307951,0.6666666666666666,1
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",weeks__218__223,14,0.9461263003281026,0.9333333333333332,1
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",take weeks__213__223,8,0.5717448203843606,0.5333333333333333,0
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",now take weeks__209__223,6,0.4473435188133372,0.4,0
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",no_time,0,0.0,0.0,0
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",instantly__45__54,5,0.3484565312855628,0.3333333333333333,0
53.06666666666667,now__209__212###weeks__218__223###take weeks__213__223###now take weeks__209__223,nyt_20130322_strange_computer,"it could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .","It could be possible , for example , to tell instantly how the millions of lines of software running a network of satellites would react to a solar burst or a pulse from a nuclear explosion something that can now take weeks , if ever , to determine .",10,../../data/main_crowd_data/all_crowd_time,"Counter({'weeks__218__223': 14, 'now__209__212': 10, 'take weeks__213__223': 8, 'now take weeks__209__223': 6, 'instantly__45__54': 5, 'if ever__226__233': 1})",44,6,15,0.6561947107725757,"Counter({'weeks__218__223': 0.9461263003281026, 'now__209__212': 0.7004193745307951, 'take weeks__213__223': 0.5717448203843606, 'now take weeks__209__223': 0.44734351881333717, 'instantly__45__54': 0.3484565312855628, 'if ever__226__233': 0.06818352973027096})",0.6418595326141483,"Counter({'weeks__218__223': 0.9333333333333333, 'now__209__212': 0.6666666666666666, 'take weeks__213__223': 0.5333333333333333, 'now take weeks__209__223': 0.4, 'instantly__45__54': 0.3333333333333333, 'if ever__226__233': 0.06666666666666667})",if ever__226__233,1,0.06818352973027096,0.06666666666666668,0
50.33333333333334,now__21__24,CNN_20130322_1003,`` he 's admitted it now .,`` He 's admitted it now .,16,../../data/main_crowd_data/all_crowd_time,"Counter({'now__21__24': 14, 'no_time': 1})",15,2,15,0.8604712422499212,"Counter({'now__21__24': 0.9300985109761752, 'no_time': 0.06990148902382477})",0.8666666666666667,"Counter({'now__21__24': 0.9333333333333333, 'no_time': 0.06666666666666667})",now__21__24,14,0.9300985109761752,0.9333333333333332,1
50.33333333333334,now__21__24,CNN_20130322_1003,`` he 's admitted it now .,`` He 's admitted it now .,16,../../data/main_crowd_data/all_crowd_time,"Counter({'now__21__24': 14, 'no_time': 1})",15,2,15,0.8604712422499212,"Counter({'now__21__24': 0.9300985109761752, 'no_time': 0.06990148902382477})",0.8666666666666667,"Counter({'now__21__24': 0.9333333333333333, 'no_time': 0.06666666666666667})",no_time,1,0.06990148902382477,0.06666666666666668,0
52.06666666666667,"now__28__31###20th century__127__139###century__132__139###the 20th century__123__139###now in office , an all-time high , women have morphed from the curiosity they were for much of the 20th century__28__139",nyt_20130321_women_senate,"but with 20 female senators now in office , an all-time high , women have morphed from the curiosity they were for much of the 20th century into an important new force on key committees and legislation .","But with 20 female senators now in office , an all-time high , women have morphed from the curiosity they were for much of the 20th century into an important new force on key committees and legislation .",7,../../data/main_crowd_data/all_crowd_time,"Counter({'20th century__127__139': 14, 'century__132__139': 12, 'now__28__31': 11, 'the 20th century__123__139': 11, 'now in office': 3, 'an all-time high': 3, 'women have morphed from the curiosity they were for much of the 20th century__28__139': 3, 'now in office__28__41': 1, 'an all-time high__44__60': 1, 'women have morphed from the curiosity they were for much of the 20th century__63__139': 1})",60,10,15,0.6989264343371535,"Counter({'20th century__127__139': 0.9455853942373933, 'century__132__139': 0.8169260676581933, 'the 20th century__123__139': 0.7879426073810708, 'now__28__31': 0.7477155186568268, 'now in office': 0.2312602050557461, 'an all-time high': 0.2312602050557461, 'women have morphed from the curiosity they were for much of the 20th century__28__139': 0.2312602050557461, 'now in office__28__41': 0.07493955326968287, 'an all-time high__44__60': 0.07493955326968287, 'women have morphed from the curiosity they were for much of the 20th century__63__139': 0.07493955326968287})",0.6850865088132366,"Counter({'20th century__127__139': 0.9333333333333333, 'century__132__139': 0.8, 'now__28__31': 0.7333333333333333, 'the 20th century__123__139': 0.7333333333333333, 'now in office': 0.2, 'an all-time high': 0.2, 'women have morphed from the curiosity they were for much of the 20th century__28__139': 0.2, 'now in office__28__41': 0.06666666666666667, 'an all-time high__44__60': 0.06666666666666667, 'women have morphed from the curiosity they were for much of the 20th century__63__139': 0.06666666666666667})",now__28__31,11,0.7477155186568268,0.7333333333333333,1
