_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,not_possible_expl,possible_expl,selectedtags_desc,tagged_events,all_possible_pgsm_events,all_possible_pgsm_times,all_possible_psm_events,all_possible_psm_times,all_runs_events,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,not_possible_expl_gold,number_all_runs_events,number_all_runs_times,number_possible_pgsm_events,number_possible_pgsm_times,number_possible_psm_events,number_possible_psm_times,pos_tags,possible_expl_gold,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,tagged_events_gold,time_expressions,tokens
2052545559,12/17/2018 05:48:26,4344761279,12/17/2018 05:48:17,false,instagc,1,39127197,GBR,T5,Aberdeen,176.250.168.169,,[NO_ANSWER],Nothing else,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 06:51:57,4344866427,12/17/2018 06:46:04,false,superrewards,1,25958238,USA,MA,Roslindale,73.149.99.33,,[NO_ANSWER],still may be incorrect  as well,"[""2010__111__115""]","[""still"",""in"",""2010""]",struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 08:21:18,4345042048,12/17/2018 08:21:03,false,clixsense,1,43984981,USA,CO,Colorado Springs,174.24.61.68,,[NO_ANSWER],Does not talk about any other unit of time other than the ones I highlighted.,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 08:59:41,4345103449,12/17/2018 08:58:54,false,neodev,1,41746613,GBR,B7,Bristol,90.253.144.85,,[NO_ANSWER],"There are just no other expressions of time - I FOUND THEM ALL WHY ARE YOU MAKING ME TYPE THIS - I've done the work, isn't that enough?","[""2010__111__115""]","[""still""]",struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 10:22:40,4345258225,12/17/2018 10:22:31,false,prodege,1,15555970,GBR,C9,Workington,81.131.166.130,,[NO_ANSWER],There are no other expressions of time.,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 11:46:28,4345400514,12/17/2018 11:46:21,false,instagc,1,21613169,GBR,A7,Birmingham,109.158.147.186,,[NO_ANSWER],only one given,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 12:06:53,4345440530,12/17/2018 12:06:32,false,clixsense,1,6341779,USA,NY,Brockport,67.240.208.40,,[NO_ANSWER],Nothing else refers to time.,"[""2010__111__115""]","[""still""]",struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 14:08:44,4345713145,12/17/2018 14:08:26,false,clixsense,1,6377879,USA,IA,Council Bluffs,24.252.53.236,,[NO_ANSWER],Only term,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 14:23:05,4345744601,12/17/2018 14:22:51,false,prodege,1,4316379,CAN,,,165.225.36.114,,[NO_ANSWER],only item that fits the task description,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545559,12/17/2018 17:05:19,4346133531,12/17/2018 17:05:07,false,eup_slw,1,25658839,USA,OH,Toledo,134.228.238.203,,[NO_ANSWER],n/a,"[""2010__111__115""]",[],struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151###in__108__110###among__152__157###higher__124__130,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,struggling__21__31###recover__35__42###required__74__82###has__118__121###collapse__60__68###bailout__100__107###ratio__146__151,2010__111__115,nyt_20130321_cyprus,5,,29,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .",,7,1,10,1,7,1,29,,,"Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,"only Ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","only ireland , still struggle to recover from the banking collapse that require a international bailout in 2010 , have a higher debt-to-g.d.p. ratio among euro zone country .","RB NNP , RB VBG TO VB IN DT NN NN WDT VBD DT JJ NN IN CD , VBZ DT JJR NN NN IN NN NN NNS .",,1,29
2052545560,12/16/2018 21:49:30,4344096148,12/16/2018 21:48:31,false,prodege,1,11131207,CAN,ON,Toronto,99.232.135.2,,[NO_ANSWER],no other words that describe time,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/16/2018 21:51:24,4344098756,12/16/2018 21:50:59,false,elite,1,32173500,GBR,E4,Chelmsford,151.228.105.15,,[NO_ANSWER],the other words are not expressions of time,"[""2010__118__122""]","[""2010""]",apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/16/2018 22:08:43,4344122475,12/16/2018 22:08:16,false,elite,1,44369755,USA,TX,Dallas,198.96.95.145,,[NO_ANSWER],is not explicitly or implicitly,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/16/2018 22:11:35,4344126615,12/16/2018 22:10:51,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,,[NO_ANSWER],No other time related expressions are stated in the text.,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/16/2018 22:35:13,4344158325,12/16/2018 22:34:36,false,gifthunterclub,1,44369730,USA,IL,Aurora,68.235.38.49,,[NO_ANSWER],is not explicitly or implicitly,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/17/2018 00:47:22,4344333169,12/17/2018 00:46:39,false,elite,1,43912578,USA,FL,Miami,173.44.36.162,,[NO_ANSWER],the other words do not appear in the text neither implicitly nor explicitly,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/17/2018 01:09:47,4344366295,12/17/2018 01:09:37,false,instagc,1,22431902,GBR,G6,Hull,5.198.34.32,,[NO_ANSWER],none there,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/17/2018 01:57:33,4344429197,12/17/2018 01:56:59,false,elite,1,43887010,USA,FL,Miami,38.132.120.77,,[NO_ANSWER],the other words do not appear in the text neither implicitly nor explicitly,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
2052545560,12/17/2018 04:38:17,4344664325,12/17/2018 04:37:58,false,instagc,1,29289135,CAN,QC,Brossard,174.91.245.214,,[NO_ANSWER],None mentioned,"[""2010__118__122""]",[],apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83###aid__143__146###for__50__53###on__137__139,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194###has__25__28###have__79__83,2010__118__122,apologised__29__39###led__84__87###loss__91__95###raid__132__136###tried__161__166###breach__170__176###''__54__56###errors__61__67###blockade__186__194,2010__118__122,bbc_20130322_1353,8,,38,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,,9,1,14,1,11,1,38,,,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,,0,38
