_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,possible,selectedtags_desc,all_possible_pgsm_events,all_possible_pgsm_times,all_possible_psm_events,all_possible_psm_times,all_runs_events,all_runs_times,doc_id,events,hiddeninput_gold,lemmas,lowercase_sentence,notpossible_gold,number_all_runs_events,number_all_runs_times,number_possible_pgsm_events,number_possible_pgsm_times,number_possible_psm_events,number_possible_psm_times,pos_tags,possible_gold,selectedtags_desc_gold,sentence,sentence_id,stanford_lemma,stanford_lower_lemma,stanford_pos_tag,time_expressions,tokens
2047260987,12/11/2018 12:15:14,4329116205,12/11/2018 12:15:01,False,instagc,1,43f09d3ea852f04b2b9d184667773846,GBR,T5,Aberdeen,000dfeb63e3035265b515a59050e1174,,,Nothing else relevant,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 12:50:16,4329200044,12/11/2018 12:50:08,False,instagc,1,1c652ec0bfd445a7e3e6fa284c4502f1,USA,IN,Indianapolis,a4b07e8dc9aeb4e7451e8cc87a0cc24b,,,They are just words that are already included in the phrases I chose.,"[""2009 - 2010__44__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 12:51:59,4329204014,12/11/2018 12:51:29,False,gifthunterclub,1,bbb91c02ad5bb513c8149bd5e8443fb4,USA,IL,Aurora,98135a14bc29e812c5d2312fdd7366e9,,,is not explicitly or implicitly,"[""2009 - 2010__44__55"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 13:02:54,4329229181,12/11/2018 13:02:40,False,clixsense,1,89b22cdf64e910b85c2786e34a2af1f0,USA,NY,Brooklyn,0ca71b724c4d8e1701c96e44106766d5,,,"It is about duration of how long or often occurs in dates, day, hours, centuries.","[""2009 - 2010__44__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 13:05:43,4329235285,12/11/2018 13:05:21,False,neodev,1,fc9c9fa63b30fe0a549876f890baee33,GBR,E6,Cirencester,ddb7139b57a95c2f1553d07027bae004,,,"""pandemic of 2009=2010"" is an expression of time","[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 13:25:26,4329288037,12/11/2018 13:25:16,False,coinworker,1,7e99298fec7b173dab7013e1543c4eb5,USA,WA,Auburn,75bcba8376611fbb4ac88560b662cb85,,,No other applicable options.,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 14:11:56,4329418898,12/11/2018 14:11:41,False,instagc,1,62a40c4eeb6901bc06effcd3b83b9ae2,USA,TN,Knoxville,f939b482a04b4be3bc892db6849f2c85,,,There are none.,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 14:21:54,4329449957,12/11/2018 14:21:11,False,elite,1,5b054a4b4839d34b10d3956ebd056597,USA,FL,Miami,253f07cf58a378b0aac3e9425c8206b3,,,the other words do not appear in the text neither implicitly nor explicitly,"[""2009__44__48""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 14:57:56,4329572735,12/11/2018 14:57:48,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,a962a09ae9d9e5e1908fe367daf772ec,,,There are no further temporal expressions.,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 15:14:50,4329632347,12/11/2018 15:14:37,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,TX,Dallas,5f315e5ead8400680d5fbafa7cad199c,,,the other words do not appear in the text neither implicitly nor explicitly,"[""2009__44__48""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 16:06:08,4329806541,12/11/2018 16:05:58,False,clixsense,1,7308fd7499eb0a01ac895981d523dc88,USA,NY,Fort Plain,6e487f32abe223b6129ee6a2d32485cc,,,there are no other,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:20:20,4330052115,12/11/2018 17:20:12,False,prodege,1,b2720933224c3a58ac221524288e88f3,GBR,A7,Birmingham,ca3f0515bb902ef54e0f9ef27b30d234,,,,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:26:13,4330070383,12/11/2018 17:25:59,False,coinworker,1,7532f1d32c3e3f10639151705a342394,USA,NY,Buffalo,81822deafcb8ee0a14750ecb578acb62,,,,"[""2009 - 2010__44__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:34:47,4330096412,12/11/2018 17:33:58,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,all words that refer to time have been highlighted,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:40:04,4330115702,12/11/2018 17:39:54,False,clixsense,1,a87d4e3441b57d5992d9c53d4bf63829,GBR,A1,Dagenham,36e6457de68193c7f855aece0c7b7a05,,,fits well,"[""2009 - 2010__44__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:52:16,4330156323,12/11/2018 17:51:01,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,There are no other dates or times,"[""2009 - 2010__44__55"",""2009__44__48"",""2010__51__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260987,12/11/2018 17:53:26,4330159148,12/11/2018 17:53:12,False,elite,1,2a37e935e9b4faac462a267762144ea9,USA,CA,San Francisco,1e9c31af78b46d55004bddbc339c2609,,,because it is written explicitly,"[""2009 - 2010__44__55""]",died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40###was__14__17,2009 - 2010__44__55###2009__44__48###2010__51__55,died__76__80###pandemic__32__40,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,2,,17,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",,2,3,3,3,3,3,17,,,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,"one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .",2,17
2047260988,12/11/2018 11:50:33,4329056925,12/11/2018 11:50:18,False,elite,1,85648b7d4d592883c6d439a4ca414847,USA,OK,Edmond,ef36f36dd303a12e83ec4460ba8e700b,,,because it is implicitly written,"[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
2047260988,12/11/2018 12:05:39,4329089970,12/11/2018 12:05:26,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,,,9c34f7a6c836b6ebd4209089087f1b8a,,,because it is implicitly written,"[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
2047260988,12/11/2018 12:07:06,4329093969,12/11/2018 12:06:45,False,elite,1,19d1cf4672a44a2b873901990979111a,USA,TX,Dallas,4c0ce041ac69d650ec83eb6a148266f4,,,is not explicitly or implicitly,"[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
2047260988,12/11/2018 12:55:24,4329212025,12/11/2018 12:55:14,False,instagc,1,1c652ec0bfd445a7e3e6fa284c4502f1,USA,IN,Indianapolis,a4b07e8dc9aeb4e7451e8cc87a0cc24b,,,No other expressions.,"[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
2047260988,12/11/2018 13:01:58,4329227067,12/11/2018 13:01:38,False,gifthunterclub,1,bbb91c02ad5bb513c8149bd5e8443fb4,USA,IL,Aurora,465c07edbe1031559cdc0fd869162f0c,,,is not explicitly or implicitly,"[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
2047260988,12/11/2018 13:12:39,4329253351,12/11/2018 13:12:23,False,neodev,1,fc9c9fa63b30fe0a549876f890baee33,GBR,E6,Cirencester,ddb7139b57a95c2f1553d07027bae004,,,"""would be"" is an expression of time","[""2009__146__150""]",says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274###average__205__212###on__235__237###coverage__87__95###will__62__66,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126###Office__188__194###be__272__274,2009__146__150,says__44__48###make__70__74###pointing__132__140###analysis__151__159###says__200__204###lower__275__280###affordable__101__111###accessible__116__126,2009__146__150,WSJ_20130322_804,7,,47,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .",,8,1,14,1,10,1,47,,,"The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,"the Department of Health and Human Services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the Congressional Budget Office that say average individual premium , on a apples-to-apples basis , would be lower .","the department of health and human services say that the law will '' make health-care coverage more affordable and accessible , '' point to a 2009 analysis by the congressional budget office that say average individual premium , on a apples-to-apples basis , would be lower .","DT NNP IN NNP CC NNP NNP VBZ IN DT NN MD '' VB NN NN RBR JJ CC JJ , '' VBG TO DT CD NN IN DT NNP NNP NNP WDT VBZ JJ JJ NNS , IN DT JJ NN , MD VB JJR .",1,47
