_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,possible,selectedtags_desc,all_runs_events,all_runs_total_events,best_runs_events,best_runs_total_events,doc_id,events,events_count,gold_total_events,hiddeninput_gold,lowercase_sentence,notpossible_gold,original_sentence,possible_gold,processed_sentence,selectedtags_desc_gold,sentence,sentence_id,tokens
2015653576,11/18/2018 23:24:33,4260350752,11/18/2018 23:23:25,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,That is all the verbs or actions.,"[""said__11__15"",""appeal__25__31"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/18/2018 23:30:08,4260357377,11/18/2018 23:28:35,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,no other words to highlight,"[""said__11__15"",""appeal__25__31"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/18/2018 23:49:35,4260382749,11/18/2018 23:49:12,False,instagc,1,f10ca9d0e5b659a4440aa5e75f82b782,USA,DC,Washington,8e9493e6f16c69a52a68546926be3e44,,,All words refer to actions in the sentence.,"[""said__11__15"",""appeal__25__31"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 00:49:24,4260446397,11/19/2018 00:48:42,False,elite,1,5b054a4b4839d34b10d3956ebd056597,CAN,BC,Burnaby,852e9903b772bd38b80d928fb55dc23b,,,the other words do not appear in the text neither implicitly nor explicitly,"[""said__11__15""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 03:36:44,4260713451,11/19/2018 03:36:09,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,TX,Dallas,66d7a01eeeda6029cf22b8ddd166fa03,,,the other words do not appear in the text neither implicitly nor explicitly,"[""said__11__15"",""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 05:24:29,4260851102,11/19/2018 05:24:20,False,instagc,1,43f09d3ea852f04b2b9d184667773846,GBR,E6,Cheltenham,df0a6dfaa3f7584e08ac34a602e9a446,,,That’s all events,"[""said__11__15"",""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 05:40:25,4260863528,11/19/2018 05:40:14,False,clixsense,1,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,c372974076e2ca7b17cad838972b4eb6,,,Not a complex or compound sentence. Some words not clickable.,"[""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 06:49:03,4260936111,11/19/2018 06:48:50,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Actions chosen,"[""said__11__15"",""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 06:53:16,4260941007,11/19/2018 06:52:59,False,instagc,1,8355ff470b1ea18db562b61fa0a306a2,GBR,M3,Bridgwater,d6b9234d3c7c22ae04835e16ac2d4701,,,all the rest arent action or events,"[""said__11__15"",""appeal__25__31"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 07:22:10,4260977779,11/19/2018 07:20:52,False,instagc,1,8d2c1b1e71575f97daec7742b3dc915a,USA,,,a89772320db250dec70c97f32072ee52,,,said is a action,"[""said__11__15""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 10:54:06,4261228437,11/19/2018 10:53:59,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,c5320e54ac1499f119c6bf5626ed9b8b,,,There are no further relevant words in the boxes.,"[""said__11__15"",""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 12:31:09,4261343117,11/19/2018 12:30:52,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,,,03687cee789adafadd10ad9327613943,,,the other words aren't really actions,"[""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 13:44:35,4261508438,11/19/2018 13:44:26,False,prodege,1,d4ea94442353cb59b9cd510e3faf67e2,CAN,NS,Mabou,4e6f422409bdbd8bddcfb3a58aa3e563,,,don;t know,"[""said__11__15"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 16:20:29,4261875231,11/19/2018 16:20:11,False,elite,1,85648b7d4d592883c6d439a4ca414847,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""said__11__15"",""appeal__25__31""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 16:42:21,4261918792,11/19/2018 16:42:02,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""said__11__15""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 17:03:21,4261960960,11/19/2018 17:03:06,False,elite,1,2a37e935e9b4faac462a267762144ea9,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""said__11__15""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/19/2018 17:27:23,4261996669,11/19/2018 17:27:08,False,elite,1,1278d048db9733b5f2edcec989861c6a,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""said__11__15""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653576,11/20/2018 00:06:16,4262951026,11/20/2018 00:06:07,False,clixsense,1,c0bb0bfe5564bb47a9711520c156bdb9,GBR,H9,London,995ea51805be525d74cb973b9dfe05e7,,,nothing,"[""said__11__15"",""appeal__25__31"",""appeal .__25__33""]",said__11__15###appeal__25__31###appeal .__25__33,3,said__11__15###appeal__25__31###appeal .__25__33,3,nyt_20130321_sarkozy,,,2,,the lawyer said he would appeal 0,,,,,,The lawyer said he would appeal .,3,7
2015653577,11/18/2018 22:21:26,4260272547,11/18/2018 22:21:14,False,clixsense,1,623fdeab4ddd1aa6449bfd3e99c650df,GBR,,,7f4b5e7b5cd1d4057e8e34d8d702d4a3,,,no other suitable words,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/18/2018 22:51:50,4260311227,11/18/2018 22:51:11,False,elite,1,52ac4409b9b342d4591e4a7513ca1cf7,USA,FL,Delray Beach,ad39ec5e4e2f41edd995540a7db3be41,,,There are no other valid activities present in the text provided.,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/18/2018 23:39:56,4260368997,11/18/2018 23:39:20,False,prodege,1,e1348a79a458a304fb5c1eaa37e3d459,CAN,ON,Toronto,ceed53095afa525d57056c8f00fc9845,,,all action words have been highlighted,"[""ruling__4__10"",""bid__81__84"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/18/2018 23:41:50,4260371408,11/18/2018 23:40:38,False,elite,1,fd4c8cbeb7fe01499480d1344c50df5f,CAN,BC,Kelowna,9a5911918af993ae309683da2eeca310,,,no more actions or verb or events,"[""ruling__4__10"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/18/2018 23:54:08,4260390933,11/18/2018 23:53:32,False,instagc,1,f10ca9d0e5b659a4440aa5e75f82b782,USA,DC,Washington,8e9493e6f16c69a52a68546926be3e44,,,The three words not selected don't refer to actions in the sentence.,"[""mean__32__36"",""lost__60__64"",""stand__156__161""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 01:00:13,4260455817,11/19/2018 00:59:32,False,elite,1,5b054a4b4839d34b10d3956ebd056597,CAN,BC,Burnaby,852e9903b772bd38b80d928fb55dc23b,,,the other words do not appear in the text neither implicitly nor explicitly,"[""lost__60__64"",""stand__156__161""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 03:45:25,4260732461,11/19/2018 03:44:31,False,elite,1,5321424c8dcf06bea586a91a1a09ff9b,USA,TX,Dallas,66d7a01eeeda6029cf22b8ddd166fa03,,,the other words do not appear in the text neither implicitly nor explicitly,"[""stand__156__161""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 05:28:16,4260854093,11/19/2018 05:27:57,False,instagc,1,43f09d3ea852f04b2b9d184667773846,GBR,E6,Cheltenham,df0a6dfaa3f7584e08ac34a602e9a446,,,That’s all that is relevant,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 05:45:01,4260867152,11/19/2018 05:44:40,False,clixsense,1,2691dd314a8539d98c302b456d3c0852,USA,CO,Colorado Springs,c372974076e2ca7b17cad838972b4eb6,,,Not a complex or compound sentence. Some words not clickable.,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 06:55:51,4260944813,11/19/2018 06:55:41,False,instagc,1,8355ff470b1ea18db562b61fa0a306a2,GBR,M3,Bridgwater,d6b9234d3c7c22ae04835e16ac2d4701,,,all the rest arent action or events,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 06:57:31,4260947490,11/19/2018 06:56:09,False,clixsense,1,0a3302e56f7d6a1edc99700f53076e2d,USA,IA,Council Bluffs,6166beea8b223db545194f848d9838ca,,,Actions selected,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 07:38:49,4260997484,11/19/2018 07:37:13,False,instagc,1,8d2c1b1e71575f97daec7742b3dc915a,USA,,,a89772320db250dec70c97f32072ee52,,,trial is a event,"[""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 10:57:58,4261232597,11/19/2018 10:57:44,False,prodege,1,d8d245c91422aa1ee8390a5faf482603,GBR,C9,Workington,c5320e54ac1499f119c6bf5626ed9b8b,,,There are no further relevant words in the boxes.,"[""ruling__4__10"",""lost__60__64"",""bid__81__84"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 12:37:25,4261350922,11/19/2018 12:36:54,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,,,03687cee789adafadd10ad9327613943,,,this is the only word that's really an action,"[""ruling__4__10""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 13:47:00,4261519423,11/19/2018 13:46:49,False,prodege,1,d4ea94442353cb59b9cd510e3faf67e2,CAN,NS,Mabou,4e6f422409bdbd8bddcfb3a58aa3e563,,,don;t know,"[""ruling__4__10"",""bid__81__84""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 16:25:10,4261883024,11/19/2018 16:24:56,False,elite,1,85648b7d4d592883c6d439a4ca414847,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""ruling__4__10"",""lost__60__64""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 16:46:26,4261931841,11/19/2018 16:46:07,False,elite,1,918abbecb87a38ab30695e5c966a46f1,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""lost__60__64""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 17:08:09,4261968379,11/19/2018 17:07:53,False,elite,1,2a37e935e9b4faac462a267762144ea9,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""lost__60__64""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/19/2018 17:31:38,4262002887,11/19/2018 17:31:22,False,elite,1,1278d048db9733b5f2edcec989861c6a,USA,FL,Miami,ce34a9126ee56dfd768a9ac30300f21e,,,it is implicity,"[""lost__60__64""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653577,11/20/2018 00:08:32,4262956195,11/20/2018 00:08:23,False,clixsense,1,c0bb0bfe5564bb47a9711520c156bdb9,GBR,H9,London,995ea51805be525d74cb973b9dfe05e7,,,nothing,"[""ruling__4__10"",""mean__32__36"",""lost__60__64"",""bid__81__84"",""stand__156__161"",""trial__162__167""]",ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,ruling__4__10###mean__32__36###lost__60__64###bid__81__84###stand__156__161###trial__162__167,6,nyt_20130321_sarkozy,,,6,,"the ruling does not necessarily mean that mr. sarkozy , who lost his re-election bid last may and with it his presidential immunity from prosecution , will stand trial 0",,,,,,"The ruling does not necessarily mean that Mr. Sarkozy , who lost his re-election bid last May and with it his presidential immunity from prosecution , will stand trial .",4,30
2015653578,11/18/2018 19:42:00,4260003425,11/18/2018 19:41:43,False,prodege,1,6bf9daffaf6238ab026dd2dababe3a5e,CAN,ON,Windsor,2205a4d1d66507ef73c71ac658a9e424,,,these words fit the description,"[""accused__23__30"",""faking__34__40"",""pleaded__63__70""]",accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,CNN_20130322_1003,,,5,,"a new york man who was accused of faking his death last summer pleaded guilty to a conspiracy charge thursday , nassau county district attorney kathleen rice announced 0",,,,,,"A New York man who was accused of faking his death last summer pleaded guilty to a conspiracy charge Thursday , Nassau County District Attorney Kathleen Rice announced .",0,29
2015653578,11/18/2018 20:00:21,4260048217,11/18/2018 19:59:21,False,prodege,1,8c25df2c922aa970877f0c85094a1054,USA,TX,San Antonio,75088f0df849454934db01774bb1ecb1,,,"Faking is what he was accused of, death is a noun and also didn't happen, and charges were a noun","[""accused__23__30"",""pleaded__63__70"",""announced__158__167""]",accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,CNN_20130322_1003,,,5,,"a new york man who was accused of faking his death last summer pleaded guilty to a conspiracy charge thursday , nassau county district attorney kathleen rice announced 0",,,,,,"A New York man who was accused of faking his death last summer pleaded guilty to a conspiracy charge Thursday , Nassau County District Attorney Kathleen Rice announced .",0,29
2015653578,11/18/2018 22:16:48,4260266621,11/18/2018 22:16:36,False,clixsense,1,623fdeab4ddd1aa6449bfd3e99c650df,GBR,,,7f4b5e7b5cd1d4057e8e34d8d702d4a3,,,no other suitable words,"[""accused__23__30"",""faking__34__40"",""death__45__50"",""pleaded__63__70"",""announced__158__167"",""charge__94__100""]",accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,CNN_20130322_1003,,,5,,"a new york man who was accused of faking his death last summer pleaded guilty to a conspiracy charge thursday , nassau county district attorney kathleen rice announced 0",,,,,,"A New York man who was accused of faking his death last summer pleaded guilty to a conspiracy charge Thursday , Nassau County District Attorney Kathleen Rice announced .",0,29
2015653578,11/18/2018 22:42:08,4260298613,11/18/2018 22:41:31,False,elite,1,52ac4409b9b342d4591e4a7513ca1cf7,USA,FL,Delray Beach,ad39ec5e4e2f41edd995540a7db3be41,,,"""conspiracy"" should be included as a valid event/action","[""accused__23__30"",""faking__34__40"",""death__45__50"",""pleaded__63__70"",""announced__158__167"",""charge__94__100""]",accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,accused__23__30###faking__34__40###death__45__50###pleaded__63__70###announced__158__167###charge__94__100,6,CNN_20130322_1003,,,5,,"a new york man who was accused of faking his death last summer pleaded guilty to a conspiracy charge thursday , nassau county district attorney kathleen rice announced 0",,,,,,"A New York man who was accused of faking his death last summer pleaded guilty to a conspiracy charge Thursday , Nassau County District Attorney Kathleen Rice announced .",0,29
