duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
45.6,2007__212__216###once__108__112###2007 .__212__218,nyt_20130321_cyprus,"a hasty expulsion from the euro zone would make the savings of the cypriot people all the more evanescent , once they are converted back into cypriot pounds , the currency cyprus used before adopting the euro in 2007 .","A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent , once they are converted back into Cypriot pounds , the currency Cyprus used before adopting the euro in 2007 .",20,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2007__212__216': 16, '2007 .__212__218': 10, 'once__108__112': 7})",33,3,20,0.6123147974444818,"Counter({'2007__212__216': 0.81781656858328, '2007 .__212__218': 0.5465668314483353, 'once__108__112': 0.36786148792841394})",0.5911079364693331,"Counter({'2007__212__216': 0.8, '2007 .__212__218': 0.5, 'once__108__112': 0.35})",no_time,0,0.0,0.0,0.0
104.15,2008__132__136###in__129__131###2008 .__132__138,nyt_20130321_cyprus,"`` this is not a lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of lehman brothers in 2008 .","`` This is not a Lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008 .",9,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__132__136': 16, '2008 .__132__138': 11, 'in__129__131': 2, 'no_time': 1})",30,4,20,0.6888466268478264,"Counter({'2008__132__136': 0.8596959138443137, '2008 .__132__138': 0.5862039498470767, 'in__129__131': 0.0994504506876703, 'no_time': 0.014397255930142157})",0.6143008609723667,"Counter({'2008__132__136': 0.8, '2008 .__132__138': 0.55, 'in__129__131': 0.1, 'no_time': 0.05})",2008__132__136,16,0.8596959138443137,0.8,1.0
104.15,2008__132__136###in__129__131###2008 .__132__138,nyt_20130321_cyprus,"`` this is not a lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of lehman brothers in 2008 .","`` This is not a Lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008 .",9,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__132__136': 16, '2008 .__132__138': 11, 'in__129__131': 2, 'no_time': 1})",30,4,20,0.6888466268478264,"Counter({'2008__132__136': 0.8596959138443137, '2008 .__132__138': 0.5862039498470767, 'in__129__131': 0.0994504506876703, 'no_time': 0.014397255930142157})",0.6143008609723667,"Counter({'2008__132__136': 0.8, '2008 .__132__138': 0.55, 'in__129__131': 0.1, 'no_time': 0.05})",in__129__131,2,0.0994504506876703,0.1,0.0
104.15,2008__132__136###in__129__131###2008 .__132__138,nyt_20130321_cyprus,"`` this is not a lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of lehman brothers in 2008 .","`` This is not a Lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008 .",9,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__132__136': 16, '2008 .__132__138': 11, 'in__129__131': 2, 'no_time': 1})",30,4,20,0.6888466268478264,"Counter({'2008__132__136': 0.8596959138443137, '2008 .__132__138': 0.5862039498470767, 'in__129__131': 0.0994504506876703, 'no_time': 0.014397255930142157})",0.6143008609723667,"Counter({'2008__132__136': 0.8, '2008 .__132__138': 0.55, 'in__129__131': 0.1, 'no_time': 0.05})",2008 .__132__138,11,0.5862039498470767,0.55,0.0
104.15,2008__132__136###in__129__131###2008 .__132__138,nyt_20130321_cyprus,"`` this is not a lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of lehman brothers in 2008 .","`` This is not a Lehman , '' he said , referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008 .",9,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__132__136': 16, '2008 .__132__138': 11, 'in__129__131': 2, 'no_time': 1})",30,4,20,0.6888466268478264,"Counter({'2008__132__136': 0.8596959138443137, '2008 .__132__138': 0.5862039498470767, 'in__129__131': 0.0994504506876703, 'no_time': 0.014397255930142157})",0.6143008609723667,"Counter({'2008__132__136': 0.8, '2008 .__132__138': 0.55, 'in__129__131': 0.1, 'no_time': 0.05})",no_time,1,0.014397255930142155,0.05,0.0
32.55,2008__34__38###2008 .__34__40,bbc_20130322_332,he eventually fled the country in 2008 .,He eventually fled the country in 2008 .,13,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__34__38': 16, '2008 .__34__40': 10, 'no_time': 1})",27,3,20,0.7029774387509748,"Counter({'2008__34__38': 0.859470210236593, '2008 .__34__40': 0.5264469046682205, 'no_time': 0.014420416428840005})",0.6284051032614221,"Counter({'2008__34__38': 0.8, '2008 .__34__40': 0.5, 'no_time': 0.05})",2008__34__38,16,0.8594702102365931,0.8,1.0
32.55,2008__34__38###2008 .__34__40,bbc_20130322_332,he eventually fled the country in 2008 .,He eventually fled the country in 2008 .,13,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__34__38': 16, '2008 .__34__40': 10, 'no_time': 1})",27,3,20,0.7029774387509748,"Counter({'2008__34__38': 0.859470210236593, '2008 .__34__40': 0.5264469046682205, 'no_time': 0.014420416428840005})",0.6284051032614221,"Counter({'2008__34__38': 0.8, '2008 .__34__40': 0.5, 'no_time': 0.05})",2008 .__34__40,10,0.5264469046682205,0.5,0.0
32.55,2008__34__38###2008 .__34__40,bbc_20130322_332,he eventually fled the country in 2008 .,He eventually fled the country in 2008 .,13,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2008__34__38': 16, '2008 .__34__40': 10, 'no_time': 1})",27,3,20,0.7029774387509748,"Counter({'2008__34__38': 0.859470210236593, '2008 .__34__40': 0.5264469046682205, 'no_time': 0.014420416428840005})",0.6284051032614221,"Counter({'2008__34__38': 0.8, '2008 .__34__40': 0.5, 'no_time': 0.05})",no_time,1,0.014420416428840004,0.05,0.0
38.95,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .","One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009 - 2010__44__55': 19, '2010__51__55': 8, '2009__44__48': 6, 'no_time': 1})",34,4,20,0.7603912064388748,"Counter({'2009 - 2010__44__55': 0.9857217840797734, '2010__51__55': 0.4212064669797043, '2009__44__48': 0.33605154002864224, 'no_time': 0.014278215920226515})",0.7076811890723786,"Counter({'2009 - 2010__44__55': 0.95, '2010__51__55': 0.4, '2009__44__48': 0.3, 'no_time': 0.05})",2009 - 2010__44__55,19,0.9857217840797734,0.95,0.0
38.95,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .","One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009 - 2010__44__55': 19, '2010__51__55': 8, '2009__44__48': 6, 'no_time': 1})",34,4,20,0.7603912064388748,"Counter({'2009 - 2010__44__55': 0.9857217840797734, '2010__51__55': 0.4212064669797043, '2009__44__48': 0.33605154002864224, 'no_time': 0.014278215920226515})",0.7076811890723786,"Counter({'2009 - 2010__44__55': 0.95, '2010__51__55': 0.4, '2009__44__48': 0.3, 'no_time': 0.05})",2009__44__48,6,0.33605154002864224,0.3,1.0
38.95,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .","One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009 - 2010__44__55': 19, '2010__51__55': 8, '2009__44__48': 6, 'no_time': 1})",34,4,20,0.7603912064388748,"Counter({'2009 - 2010__44__55': 0.9857217840797734, '2010__51__55': 0.4212064669797043, '2009__44__48': 0.33605154002864224, 'no_time': 0.014278215920226515})",0.7076811890723786,"Counter({'2009 - 2010__44__55': 0.95, '2010__51__55': 0.4, '2009__44__48': 0.3, 'no_time': 0.05})",2010__51__55,8,0.4212064669797043,0.4,1.0
38.95,2009 - 2010__44__55###2009__44__48###2010__51__55,AP_20130322,"one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .","One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",5,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009 - 2010__44__55': 19, '2010__51__55': 8, '2009__44__48': 6, 'no_time': 1})",34,4,20,0.7603912064388748,"Counter({'2009 - 2010__44__55': 0.9857217840797734, '2010__51__55': 0.4212064669797043, '2009__44__48': 0.33605154002864224, 'no_time': 0.014278215920226515})",0.7076811890723786,"Counter({'2009 - 2010__44__55': 0.95, '2010__51__55': 0.4, '2009__44__48': 0.3, 'no_time': 0.05})",no_time,1,0.014278215920226515,0.05,0.0
26.25,2009__146__150,WSJ_20130322_804,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .","The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009__146__150': 19, 'no_time': 1})",20,2,20,0.9707088889256724,"Counter({'2009__146__150': 0.985946265725416, 'no_time': 0.014053734274583988})",0.9,"Counter({'2009__146__150': 0.95, 'no_time': 0.05})",2009__146__150,19,0.985946265725416,0.95,1.0
26.25,2009__146__150,WSJ_20130322_804,"the department of health and human services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the congressional budget office that says average individual premiums , on an apples-to-apples basis , would be lower .","The Department of Health and Human Services says that the law will '' make health-care coverage more affordable and accessible , '' pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums , on an apples-to-apples basis , would be lower .",3,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2009__146__150': 19, 'no_time': 1})",20,2,20,0.9707088889256724,"Counter({'2009__146__150': 0.985946265725416, 'no_time': 0.014053734274583988})",0.9,"Counter({'2009__146__150': 0.95, 'no_time': 0.05})",no_time,1,0.014053734274583988,0.05,0.0
22.3,2010__111__115,nyt_20130321_cyprus,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .","Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2010__111__115': 19, 'no_time': 1})",20,2,20,0.9704660229322258,"Counter({'2010__111__115': 0.985820533822664, 'no_time': 0.014179466177335969})",0.9,"Counter({'2010__111__115': 0.95, 'no_time': 0.05})",2010__111__115,19,0.985820533822664,0.95,1.0
22.3,2010__111__115,nyt_20130321_cyprus,"only ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-g.d.p. ratio among euro zone countries .","Only Ireland , still struggling to recover from the banking collapse that required an international bailout in 2010 , has a higher debt-to-G.D.P. ratio among euro zone countries .",6,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2010__111__115': 19, 'no_time': 1})",20,2,20,0.9704660229322258,"Counter({'2010__111__115': 0.985820533822664, 'no_time': 0.014179466177335969})",0.9,"Counter({'2010__111__115': 0.95, 'no_time': 0.05})",no_time,1,0.014179466177335969,0.05,0.0
81.5,2010__118__122,bbc_20130322_1353,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,0,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'2010__118__122': 20}),20,1,20,1.0,Counter({'2010__118__122': 1.0}),1.0,Counter({'2010__118__122': 1.0}),2010__118__122,20,1.0,1.0,0.0
81.5,2010__118__122,bbc_20130322_1353,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,0,0,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'2010__118__122': 20}),20,1,20,1.0,Counter({'2010__118__122': 1.0}),1.0,Counter({'2010__118__122': 1.0}),no_time,0,0.0,0.0,0.0
36.25,2010__171__175,nyt_20130321_women_senate,"senator kirsten e. gillibrand , democrat of new york , and senator susan collins , republican of maine , led the repeal in the senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .","Senator Kirsten E. Gillibrand , Democrat of New York , and Senator Susan Collins , Republican of Maine , led the repeal in the Senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .",20,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2010__171__175': 19, 'no_time': 1})",20,2,20,0.9702646290586144,"Counter({'2010__171__175': 0.9857217840797734, 'no_time': 0.014278215920226515})",0.9,"Counter({'2010__171__175': 0.95, 'no_time': 0.05})",2010__171__175,19,0.9857217840797734,0.95,1.0
36.25,2010__171__175,nyt_20130321_women_senate,"senator kirsten e. gillibrand , democrat of new york , and senator susan collins , republican of maine , led the repeal in the senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .","Senator Kirsten E. Gillibrand , Democrat of New York , and Senator Susan Collins , Republican of Maine , led the repeal in the Senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .",20,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2010__171__175': 19, 'no_time': 1})",20,2,20,0.9702646290586144,"Counter({'2010__171__175': 0.9857217840797734, 'no_time': 0.014278215920226515})",0.9,"Counter({'2010__171__175': 0.95, 'no_time': 0.05})",no_time,1,0.014278215920226515,0.05,0.0
74.05,2010__39__43,WSJ_20130318_731,"microsoft corp. broke sales records in 2010 when it released its kinect - a movement-tracking device that enabled xbox users to play their favorite games through gestures alone , without need of a controller .","Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone , without need of a controller .",0,1,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'2010__39__43': 20}),20,1,20,1.0,Counter({'2010__39__43': 1.0}),1.0,Counter({'2010__39__43': 1.0}),2010__39__43,20,1.0,1.0,1.0
74.05,2010__39__43,WSJ_20130318_731,"microsoft corp. broke sales records in 2010 when it released its kinect - a movement-tracking device that enabled xbox users to play their favorite games through gestures alone , without need of a controller .","Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone , without need of a controller .",0,1,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'2010__39__43': 20}),20,1,20,1.0,Counter({'2010__39__43': 1.0}),1.0,Counter({'2010__39__43': 1.0}),no_time,0,0.0,0.0,0.0
25.0,2011__3__7,bbc_20130322_332,"in 2011 , the aar consortium attempted to block a drilling joint venture in the arctic between bp and rosneft through the courts and the plan was eventually dropped .","In 2011 , the AAR consortium attempted to block a drilling joint venture in the Arctic between BP and Rosneft through the courts and the plan was eventually dropped .",10,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2011__3__7': 19, 'no_time': 1})",20,2,20,0.9702975804685698,"Counter({'2011__3__7': 0.9857455563117229, 'no_time': 0.014254443688277066})",0.9,"Counter({'2011__3__7': 0.95, 'no_time': 0.05})",2011__3__7,19,0.9857455563117228,0.95,1.0
25.0,2011__3__7,bbc_20130322_332,"in 2011 , the aar consortium attempted to block a drilling joint venture in the arctic between bp and rosneft through the courts and the plan was eventually dropped .","In 2011 , the AAR consortium attempted to block a drilling joint venture in the Arctic between BP and Rosneft through the courts and the plan was eventually dropped .",10,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2011__3__7': 19, 'no_time': 1})",20,2,20,0.9702975804685698,"Counter({'2011__3__7': 0.9857455563117229, 'no_time': 0.014254443688277066})",0.9,"Counter({'2011__3__7': 0.95, 'no_time': 0.05})",no_time,1,0.014254443688277066,0.05,0.0
65.0,2011__3__7,nyt_20130321_china_pollution,"in 2011 , during a round of discussions over stricter emissions standards , the china electricity council , which represents the companies , pushed back hard against the proposals , saying that the costs of upgrading the plants would be too high .","In 2011 , during a round of discussions over stricter emissions standards , the China Electricity Council , which represents the companies , pushed back hard against the proposals , saying that the costs of upgrading the plants would be too high .",11,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2011__3__7': 19, 'no_time': 1})",20,2,20,0.9701973278189724,"Counter({'2011__3__7': 0.9856917707314987, 'no_time': 0.014308229268501284})",0.9,"Counter({'2011__3__7': 0.95, 'no_time': 0.05})",2011__3__7,19,0.9856917707314988,0.95,1.0
65.0,2011__3__7,nyt_20130321_china_pollution,"in 2011 , during a round of discussions over stricter emissions standards , the china electricity council , which represents the companies , pushed back hard against the proposals , saying that the costs of upgrading the plants would be too high .","In 2011 , during a round of discussions over stricter emissions standards , the China Electricity Council , which represents the companies , pushed back hard against the proposals , saying that the costs of upgrading the plants would be too high .",11,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2011__3__7': 19, 'no_time': 1})",20,2,20,0.9701973278189724,"Counter({'2011__3__7': 0.9856917707314987, 'no_time': 0.014308229268501284})",0.9,"Counter({'2011__3__7': 0.95, 'no_time': 0.05})",no_time,1,0.014308229268501284,0.05,0.0
37.7,2030__99__103###now__125__128,nyt_20130321_china_pollution,"the report estimated that the number of passenger cars in china was on track to hit 400 million by 2030 , up from 90 million now .","The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030 , up from 90 million now .",14,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2030__99__103': 17, 'now__125__128': 15})",32,2,20,0.8064553243695999,"Counter({'2030__99__103': 0.8953553115371481, 'now__125__128': 0.7575108477245358})",0.7730644789153097,"Counter({'2030__99__103': 0.85, 'now__125__128': 0.75})",2030__99__103,17,0.8953553115371481,0.85,1.0
37.7,2030__99__103###now__125__128,nyt_20130321_china_pollution,"the report estimated that the number of passenger cars in china was on track to hit 400 million by 2030 , up from 90 million now .","The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030 , up from 90 million now .",14,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2030__99__103': 17, 'now__125__128': 15})",32,2,20,0.8064553243695999,"Counter({'2030__99__103': 0.8953553115371481, 'now__125__128': 0.7575108477245358})",0.7730644789153097,"Counter({'2030__99__103': 0.85, 'now__125__128': 0.75})",now__125__128,15,0.7575108477245358,0.75,1.0
37.7,2030__99__103###now__125__128,nyt_20130321_china_pollution,"the report estimated that the number of passenger cars in china was on track to hit 400 million by 2030 , up from 90 million now .","The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030 , up from 90 million now .",14,2,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'2030__99__103': 17, 'now__125__128': 15})",32,2,20,0.8064553243695999,"Counter({'2030__99__103': 0.8953553115371481, 'now__125__128': 0.7575108477245358})",0.7730644789153097,"Counter({'2030__99__103': 0.85, 'now__125__128': 0.75})",no_time,0,0.0,0.0,0.0
36.85,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23,bbc_20130322_1150,"before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .","Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .",18,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'1984__19__23': 18, 'century__73__80': 4, 'the 20th century__64__80': 4, '20th century__68__80': 3})",29,4,20,0.7325976579439138,"Counter({'1984__19__23': 0.914845073048938, 'century__73__80': 0.19915036292078192, 'the 20th century__64__80': 0.19915036292078192, '20th century__68__80': 0.1655398367679497})",0.7202591705521973,"Counter({'1984__19__23': 0.9, 'century__73__80': 0.2, 'the 20th century__64__80': 0.2, '20th century__68__80': 0.15})",20th century__68__80,3,0.1655398367679497,0.15,0.0
36.85,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23,bbc_20130322_1150,"before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .","Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .",18,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'1984__19__23': 18, 'century__73__80': 4, 'the 20th century__64__80': 4, '20th century__68__80': 3})",29,4,20,0.7325976579439138,"Counter({'1984__19__23': 0.914845073048938, 'century__73__80': 0.19915036292078192, 'the 20th century__64__80': 0.19915036292078192, '20th century__68__80': 0.1655398367679497})",0.7202591705521973,"Counter({'1984__19__23': 0.9, 'century__73__80': 0.2, 'the 20th century__64__80': 0.2, '20th century__68__80': 0.15})",century__73__80,4,0.19915036292078192,0.2,0.0
36.85,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23,bbc_20130322_1150,"before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .","Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .",18,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'1984__19__23': 18, 'century__73__80': 4, 'the 20th century__64__80': 4, '20th century__68__80': 3})",29,4,20,0.7325976579439138,"Counter({'1984__19__23': 0.914845073048938, 'century__73__80': 0.19915036292078192, 'the 20th century__64__80': 0.19915036292078192, '20th century__68__80': 0.1655398367679497})",0.7202591705521973,"Counter({'1984__19__23': 0.9, 'century__73__80': 0.2, 'the 20th century__64__80': 0.2, '20th century__68__80': 0.15})",the 20th century__64__80,4,0.19915036292078192,0.2,0.0
36.85,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23,bbc_20130322_1150,"before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .","Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .",18,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'1984__19__23': 18, 'century__73__80': 4, 'the 20th century__64__80': 4, '20th century__68__80': 3})",29,4,20,0.7325976579439138,"Counter({'1984__19__23': 0.914845073048938, 'century__73__80': 0.19915036292078192, 'the 20th century__64__80': 0.19915036292078192, '20th century__68__80': 0.1655398367679497})",0.7202591705521973,"Counter({'1984__19__23': 0.9, 'century__73__80': 0.2, 'the 20th century__64__80': 0.2, '20th century__68__80': 0.15})",1984__19__23,18,0.9148450730489379,0.9,1.0
36.85,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23,bbc_20130322_1150,"before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .","Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .",18,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'1984__19__23': 18, 'century__73__80': 4, 'the 20th century__64__80': 4, '20th century__68__80': 3})",29,4,20,0.7325976579439138,"Counter({'1984__19__23': 0.914845073048938, 'century__73__80': 0.19915036292078192, 'the 20th century__64__80': 0.19915036292078192, '20th century__68__80': 0.1655398367679497})",0.7202591705521973,"Counter({'1984__19__23': 0.9, 'century__73__80': 0.2, 'the 20th century__64__80': 0.2, '20th century__68__80': 0.15})",no_time,0,0.0,0.0,0.0
32.15,3:07:35__42__49,WSJ_20130321_1145,"he won the gusher marathon , finishing in 3:07:35 .","He won the Gusher Marathon , finishing in 3:07:35 .",12,1,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'3:07:35__42__49': 20}),20,1,20,1.0,Counter({'3:07:35__42__49': 1.0}),1.0,Counter({'3:07:35__42__49': 1.0}),3:07:35__42__49,20,1.0,1.0,1.0
32.15,3:07:35__42__49,WSJ_20130321_1145,"he won the gusher marathon , finishing in 3:07:35 .","He won the Gusher Marathon , finishing in 3:07:35 .",12,1,../../data/pilot_crowd_data/raw_data/f1328283,Counter({'3:07:35__42__49': 20}),20,1,20,1.0,Counter({'3:07:35__42__49': 1.0}),1.0,Counter({'3:07:35__42__49': 1.0}),no_time,0,0.0,0.0,0.0
60.4,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'each season__87__98': 14, '6 months__42__50': 11, 'ages 6 months__37__50': 10, 'months__44__50': 8})",43,4,20,0.5401949790406062,"Counter({'each season__87__98': 0.7482185568005831, '6 months__42__50': 0.5965193738552212, 'ages 6 months__37__50': 0.5221966964275364, 'months__44__50': 0.3880922561235072})",0.5010962044652456,"Counter({'each season__87__98': 0.7, '6 months__42__50': 0.55, 'ages 6 months__37__50': 0.5, 'months__44__50': 0.4})",6 months__42__50,11,0.5965193738552212,0.55,0.0
60.4,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'each season__87__98': 14, '6 months__42__50': 11, 'ages 6 months__37__50': 10, 'months__44__50': 8})",43,4,20,0.5401949790406062,"Counter({'each season__87__98': 0.7482185568005831, '6 months__42__50': 0.5965193738552212, 'ages 6 months__37__50': 0.5221966964275364, 'months__44__50': 0.3880922561235072})",0.5010962044652456,"Counter({'each season__87__98': 0.7, '6 months__42__50': 0.55, 'ages 6 months__37__50': 0.5, 'months__44__50': 0.4})",months__44__50,8,0.3880922561235072,0.4,0.0
60.4,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1328283,"Counter({'each season__87__98': 14, '6 months__42__50': 11, 'ages 6 months__37__50': 10, 'months__44__50': 8})",43,4,20,0.5401949790406062,"Counter({'each season__87__98': 0.7482185568005831, '6 months__42__50': 0.5965193738552212, 'ages 6 months__37__50': 0.5221966964275364, 'months__44__50': 0.3880922561235072})",0.5010962044652456,"Counter({'each season__87__98': 0.7, '6 months__42__50': 0.55, 'ages 6 months__37__50': 0.5, 'months__44__50': 0.4})",each season__87__98,14,0.7482185568005831,0.7,1.0
